,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
187006,127347.0,-0.0203101808279391,0.30015422407676,-1.06262192035784,-2.83591734182298,1.26985945352084,-0.956498068161696,1.3233632216864,-0.406973322181153,-1.72326927900374,-0.0316623272858989,-0.341381480881137,-0.266509567237799,-0.365434471611721,0.832280513667792,-1.04153413275515,-2.18380794396144,-0.293574573838902,1.56405314810848,0.321473746547317,-0.52435312940181,-0.0348498181040427,0.46515518818729,-0.629689254279737,-1.00979981480202,0.484052089202647,1.08981137667526,0.0193498924283894,0.0881562777856214,1.0,0
274020,165817.0,-1.84930790413868,-1.15861719986768,-1.16099237960723,0.528526247618538,1.3764898504558,-2.27164702142534,0.121432488436894,0.219083323127772,-0.132293268667962,-1.04465946169451,-0.643319353717166,0.138340277829837,0.349407550848963,-0.428336550919386,0.722722831502591,0.165232648170791,0.627288218345172,0.811605970710168,-0.270097460614722,0.824410838844743,0.569979925195829,0.818559536652143,0.151827357045304,-0.0112701650614714,-0.264075593202883,-0.165683770204093,0.255473097281774,-0.183251186375423,139.95,0
282547,170974.0,1.80214405573959,-0.182486542396918,-1.8090881306823,0.533809759998242,0.0789635068432582,-1.15697101210552,0.264905874537541,-0.226957989970035,0.385015351762292,-0.386093004060968,1.42093559393394,0.514504491426123,-0.602729622858376,-0.501026402714841,0.317597216072282,0.386212338572524,0.344918880714067,1.00706454804058,-0.291162683009559,-0.0270745321167695,0.308752829723773,0.782516779227447,-0.100803144775919,-0.063361801641549,0.142419503683215,-0.130104426656936,-0.0241611273818869,-0.0221250258740433,105.04,0
5752,6115.0,-2.47871259431144,2.58003427135118,-0.489246685115021,0.105076831225847,-1.09194350519596,-0.697886110413616,-0.937167419925703,1.75322637211415,0.568775325428144,-0.686511367603824,1.60685989451722,-1.37814033074233,1.89967108236423,2.25580002867426,-0.611800960044405,1.08653203670381,1.02160964993933,0.851924488426645,0.0081359667429561,0.032519273187213,-0.309305771947539,-0.951629097492993,0.170294045201,-0.12230657591307,0.0724603972127974,0.0581999591435149,0.0431533618179726,-0.0191815763689164,9.99,0
101293,67784.0,-0.959190812621469,0.41897516968433,3.2442379647541,1.5623177035515,-0.45305796541595,0.70875446987105,-0.262098441943909,0.15144138210174,0.753523466059635,-0.154772262594556,-0.62458272538797,0.293524022498376,-0.323094321456811,-1.00915335887907,-0.192874887411488,-1.26197962276455,0.792515060840858,-0.496387662999884,0.750739579447423,0.0165282137200847,-0.0144756778566312,0.45456405579295,-0.307117094948413,0.43170874342407,0.10663448836172,-0.176862086854578,-0.256701582242256,-0.0923768704675878,1.0,0
60933,49570.0,1.05971638564905,0.629562379919296,0.823905400753575,2.68706508564832,-0.285050681695965,-0.349563315976477,-0.111732758383082,-0.0542667272441979,-0.647406826643148,0.106689898746368,0.0278312981385863,0.516739148856167,1.5964910426835,-1.44190198421277,0.761941717589994,1.35757994940878,0.0184144487191132,0.304141861362035,-1.34938546376812,0.0807140864335597,-0.0583559340762792,-0.218870140016428,0.0091340404372151,0.308459845923127,0.246309687793173,-0.119871603549119,0.0381974991329436,0.0729034137978409,47.01,0
197660,132120.0,-0.531907291947962,0.107633068444776,0.34181794719029,0.437448068428992,0.764473009970353,1.86610253041122,0.846284281001817,0.494949181213974,0.306649466618086,-0.610710672773492,0.383247930131721,0.911330309386246,-1.0396072242293,-0.0269655219871037,-1.95824302762357,-1.40685517921815,0.586494529666989,-1.5324310823795,-0.634376185039576,-0.424854679956283,-0.158190230566355,-0.0229641473133705,0.335790085949514,-1.40171234965656,-0.373753883972969,-0.796391834072881,0.104874754489138,-0.0313355727488507,123.96,0
36223,38443.0,-1.28087310289789,0.958725299898953,1.57044309220826,0.36535446038417,-1.74045678460406,-0.0249223484545131,-0.513074646637676,0.816193089250193,-1.60432148694419,-0.0843577709918956,-1.23889260757412,0.0480172795772316,0.640018387901843,0.218796405483225,0.447962259151855,-1.58769706890107,0.54752888239599,1.72582078646194,-0.235916711118514,-0.575826011500143,-0.0876507018304043,0.0843177970235465,-0.177251597120198,0.390296233505208,0.406475825463301,-0.0968733223865164,-0.220090465494094,-0.0548920303691306,73.71,0
124514,77324.0,-0.164526631967952,0.779467642390537,-0.220129215135657,-0.208979181281489,2.6601692343434,3.55593471359792,0.182193891727964,0.293948769894098,-0.174231228550571,0.742433969232544,0.333486751435414,-0.559632713581289,0.0520918138379,-0.671679718165067,2.07262744504953,-0.110643013142606,-0.134139510764055,0.43778828894558,1.91712936055603,0.34444407019998,-0.271111083293011,-0.737967287894581,-0.0305095988800591,0.95931196897054,-0.657015338537922,0.165279352396448,-0.782532909164743,-0.339690729252268,1.79,0
14638,25854.0,1.22712943464565,0.193956979059133,-0.19750043918666,0.450200809162777,0.0260151180306145,-0.95491626157163,0.491826342802698,-0.318381613281673,-0.194097276471187,-0.0833554782969387,-0.612035755816581,0.245619496256534,0.358600314370091,0.41588695815679,0.776829975467124,0.166969297542301,-0.442270264240035,-0.738425765293536,0.279525580348032,0.0240246922659702,-0.385200588427993,-1.23826587936075,0.0406487941216968,-0.118403539411046,0.342784149530754,0.163687449096237,-0.0719496348387982,0.0131262171824468,53.9,0
279031,168601.0,-0.398329860471364,1.25992158252862,-0.619295510619735,-0.147574455879034,0.457201693423742,-1.21659652228952,0.949397348333494,0.0659205821252322,-0.551319098186127,-1.33847286353578,-0.549736690677213,0.280211236408367,0.830011994349897,-0.604764044803261,0.594292417927998,0.0198937139869438,0.625865104968996,0.604418203199452,-0.169778740645648,-0.0494044393731501,0.419427289492679,1.17769161420743,-0.106866110511617,-0.0785071613205964,-0.426525962025304,-0.158847028667472,0.101707248143382,0.179458212616969,49.6,0
189643,128496.0,2.08105466187576,-0.442350863566897,-0.942202263423782,0.779255930096547,-0.396039617135638,-0.595310010804736,-0.191350134286894,-0.332443373796778,-0.525462180933958,0.926077640410386,-1.31376995911881,0.863120810507948,1.64351712228446,-0.367449153563392,-0.987348556227869,-2.02502466611631,-0.0860852148659828,0.907677891357614,-0.938644936725718,-0.561339070351357,-0.239571934341582,0.123576803576045,0.0437971229820013,-0.0978942405588936,0.278297138652417,-0.459594518849992,0.0543412495141339,-0.0407066922753171,24.0,0
242281,151423.0,2.26506622330036,-1.35767320136937,-1.00945384985772,-1.67423817839069,-1.07375521178539,-0.379514480998937,-1.13826932737306,-0.0753163067482486,-1.51260839744279,1.743034185736,0.716456285374373,-0.11131860462897,0.342015030362234,-0.207007955171534,-0.884606888450021,-0.420129090740658,0.263484365122355,0.360999039000791,0.154911239514905,-0.406154979832353,-0.120346877754453,0.110090864591308,0.257289666971001,0.746611551966801,-0.183502685549131,-0.21677507671276,0.0003032187358591,-0.0540492015061802,15.0,0
256560,157755.0,1.94745075040267,-0.166135946239098,-2.1789988559468,0.259675948304535,0.600266187134912,-0.385792777166616,0.111954875304485,-0.119851953489704,1.09993863711154,-0.930524920925639,-1.14133905144436,-0.155739453659387,-0.312837252818048,-1.56701368196073,0.073052246972743,0.237006697353214,0.970423184107843,0.321068653985394,0.309033400867493,-0.020293814296173,-0.267960397036744,-0.696340579812742,0.079140772639746,-0.162074004683936,0.0058090256302605,-0.0785920908076026,-0.0221786968919089,-0.0084732558167042,75.46,0
193807,130299.0,1.93479693959387,-0.260050337858881,-0.437090974293685,0.459030517252022,-0.9651072222132,-1.75318687047369,-0.0695653552106982,-0.241155861197842,0.71754511025756,0.118829764300126,0.0175142390726482,-0.209719451082007,-1.63601539970745,0.712005545258073,0.961740577843418,0.246530731769356,-0.154835698709221,-0.901398154159182,-0.314500150364047,-0.278590786429499,-0.402890180646476,-1.31427010020266,0.66034521200611,0.83732699819619,-0.90485158828104,-0.0341376947243472,-0.0817717405325248,-0.0379298808425372,29.86,0
34308,37605.0,-0.413609815581566,-0.0839595176910898,2.19825763945844,-0.991901817211427,0.319096047545432,1.27800992555006,-0.178238445044809,0.437854528262167,0.719819323005049,-0.937639325338913,0.578902244594805,1.06171304663701,0.608026589362274,-0.837333566301998,0.60042649779812,-1.11783346731633,0.802604879021219,-2.49482035593164,-2.09745183794903,-0.135348411475914,0.0832433041858092,0.706806379087045,0.141335984974152,-0.543630214462063,-0.906252768965786,0.848982335839124,-0.0889547223169231,-0.194382544758781,1.0,0
24026,33032.0,-0.142465738763663,0.515584573119787,-0.194203757294749,-1.09091319905439,0.448770732336086,0.316317358944776,-0.130932062989427,0.401565578942345,-2.27034530159291,0.457283515313044,0.484098162793358,0.248269515877605,1.64088157186765,0.263465169830196,0.203101016540488,0.64631155868741,0.386170769665137,-0.961231860474157,2.11382141253714,0.220151324496752,0.327252560479341,0.825077751242935,-0.344670308423293,-1.26051531218581,0.222150777911232,0.0871938667163141,-0.0690257823599192,-0.0894634225346995,1.04,0
16670,28034.0,1.25686179533834,-0.629397359347421,0.500232921247692,-0.61607716345789,-1.2156767430392,-0.828133517182688,-0.50784405406455,-0.0986946663956736,-1.10115595182123,0.829938162839526,1.38452876429,0.547773821574907,0.0868029844021736,0.32703311996496,0.273828218809469,-1.02911813632954,-0.242458030677951,1.30839602835242,-0.558699073176175,-0.395099127616795,-0.400381727855109,-0.825276897233516,0.122766735314957,0.553374541188946,0.0197081676379177,0.870059460756445,-0.0669879760592514,0.00985224788309,47.8,0
109154,71245.0,0.343822084974918,-1.17538380069515,-0.310393068778469,1.09874412679803,-0.828825659348832,-1.18664117743494,0.987016585483243,-0.477702257597175,-0.245162510731957,-0.251909048643755,0.057854758649294,0.545839885411561,0.479829232987519,0.459126852641801,0.781116252437058,-0.0521609919871077,-0.178344504797737,-0.547125904510766,-0.389574482796661,0.87126842655572,0.256080635044716,-0.287919081032593,-0.442742928040304,0.783220294405997,0.365654555074484,0.295376790005701,-0.138326727562962,0.0927748795461258,479.0,0
259634,159206.0,-0.976998337319562,1.43406334223941,-0.341982841653519,-0.549554769687978,0.770519410254462,-1.06882569634181,1.40917298763674,-0.610228609826405,0.745537906908157,0.91656025709818,1.37322852216672,-0.158784852139253,-0.965678490882752,-1.16492479082233,0.19602886085199,-0.0509952680706981,0.0236178161483722,1.15465490934518,0.088222654768607,0.357135767485813,0.122140459731147,1.16353637448227,-0.177057617332202,-0.0109415645062492,-0.376124432413204,-0.22464174233574,0.254595252176326,0.0028841021282829,24.77,0
153205,98184.0,0.0480172770092251,0.966806270674574,-0.639275493371617,-1.17044658917772,1.50116494510594,-1.15741216155035,1.55996339315033,-0.486133895330773,0.716010419450817,-1.07350953409857,1.33638342153718,-1.40802136976888,2.13895581072518,1.97612989379705,-2.60358494396877,-0.468444915434856,-0.109056862806833,0.21865744755913,-0.289907439724464,-0.266292466880654,0.178827097857879,0.931046189902741,-0.265411316161848,-0.310970709913213,-0.473140403824843,-0.0672929269952654,0.149306081589499,0.212088882581182,4.0,0
199333,132910.0,1.94244892134239,-0.617119497198232,-1.16440612027994,0.457811418916368,-0.0402350050331795,0.358663014821665,-0.387868784103711,0.264149384887181,1.5973502863484,-0.110363176612366,-0.438791043241555,0.0878348818072387,-2.673304784035,0.390969469153694,-1.84737056078166,-0.608380660265424,0.0389042882881632,-0.0666694945773893,1.09063478839261,-0.34487559630727,-0.342881484769493,-0.79240549111431,0.224195843363794,0.15064301097133,-0.0483930732589257,-0.515820392091328,-0.009423061536729,-0.0599724119054355,27.27,0
267016,162577.0,-0.147462677889572,1.06935585943049,-0.0780675205511834,-0.806078093718318,0.811377003966112,-0.740751745322084,1.03448768691949,-0.207826892598891,0.0461145283999318,-0.127073331524222,-1.35247594529974,0.449650789946939,1.12571113735087,-0.196837278716005,-0.44540624629995,0.0406163304778356,-0.725198153607564,-0.661631955294919,0.140731400752784,0.172480395098718,-0.325484261205523,-0.640555038106156,-0.0199707904912585,-0.637761610329296,-0.312320479446576,0.182584183681604,0.359998753187963,0.154831526492642,2.69,0
203821,134980.0,1.7349976254611,-0.502418856652301,-0.515988713092197,1.26498088363018,-0.377068278010406,0.0002140732611195,-0.345716682286655,0.0669987317148561,0.894675913254891,0.143276235989066,-1.00550916814981,-0.0174047952711008,-0.395051204318446,0.183817743296705,0.937105341338846,0.56076066273014,-0.754029459770052,0.0447740756912585,-0.615504738472856,-0.0175965426842307,-0.0706889312644669,-0.444645323161832,0.296275922819006,0.515987304224667,-0.435580004523676,-0.966826987817674,0.0275487991703108,0.0012040281004159,125.0,0
189068,128251.0,1.96942829251272,-0.024761016564191,-2.04796060193121,0.156687374343947,0.678584556434021,-0.304909260104731,0.115794369498664,-0.122141176010649,0.667346864751426,-0.780683496696751,0.566737151085949,1.2131639152106,0.993729196829511,-1.65091416965648,-0.805930807570327,0.416540869580293,0.566721166933591,0.694331369111048,0.688259642360813,-0.0015348163193232,-0.229744662323028,-0.449328572922289,0.0061692815984383,-1.19371699195759,0.0497623700507597,-0.0466386125818762,-0.007014716162749,-0.0304666532988724,46.9,0
102216,68091.0,1.06797581567456,-0.0168596687408491,0.637878691107109,1.47155826360714,-0.378720815398692,0.041876913613887,-0.105862223473605,0.0536039530374279,0.505331053115363,-0.190829740842063,-0.60750922909325,0.65684971825723,0.0571338941667812,-0.152363363600319,-0.197084112263997,-0.672867322009117,0.262266957455342,-0.859864213254951,-0.409547304172831,-0.0976583049002075,-0.0266563187231742,0.123474098418134,-0.10972165328035,0.110063631458312,0.621149437228491,-0.274181172873138,0.0500793355935382,0.0273601219809482,47.73,0
136700,81827.0,-0.626901617996889,1.17279003706641,1.75062348171948,0.868049714198327,0.0154236668232924,-0.771008661100419,1.01737051573483,-0.533477637594865,-0.424699580305177,0.243930840352055,0.0657331211338498,0.343857602182249,0.827614931997826,-0.187471343987197,1.08704918576299,-0.444572670143796,-0.284128801148024,-0.166159345226271,0.343466341586171,0.01782805620256,0.070241125151038,0.369147589747296,-0.0637955575547733,0.734098856417785,-0.301281521845648,-0.50204036552961,-0.375144984564247,-0.0812149281476158,19.99,0
234842,148139.0,-0.658965135832819,0.925519000196404,2.09340502033596,4.2947568775218,0.146705726530224,1.54535021188336,0.464648611249592,0.28182018436752,-1.93790264664231,1.13738723345106,-1.39939376300488,-1.14817572514745,0.22625744340917,0.0081957079710394,1.41871072940667,0.416217569154036,-0.164962177342834,0.837882143371537,1.05761173109212,0.618913169707522,0.280079874141025,0.52039215997548,-0.0155596810084172,0.456878356970008,0.260113122243808,0.548449915613794,0.0598536046381846,0.11437757912734,145.27,0
281059,169911.0,-2.3316520300928,2.20296185476496,0.554724428214501,-0.847101340058945,0.0397619071524537,2.78143483315615,-3.29961240086038,-8.20300989329697,0.150814599997721,-1.10851632192642,0.0074574796699559,1.85856797688564,1.09789140796902,0.208756093033271,-0.147057495138948,0.79410517585426,-0.758001414839461,1.13036713439948,0.268941686717274,0.724450054632515,0.67094024615745,0.40827020887348,0.599539303652665,-0.268345463987359,-0.547210233771684,-0.422796475270886,0.0073270055962846,0.0506186154951635,7.56,0
150734,93999.0,0.0824375370113073,0.983222143373759,-0.216833235367236,-0.417010181803402,0.907278491349688,-0.498128748868238,0.654590541829921,0.0558375809420729,1.18419788232564,-0.999777251654054,1.87287229866882,-2.6279185332078,0.119763367189255,0.909296322490744,-1.48289971796467,0.470449092975044,1.02964453174269,0.597580538467762,-0.249906350336195,-0.115697312252345,-0.443129190161796,-0.979254207347407,0.130840799746691,0.501610386457809,-0.553731237231578,0.058552351422406,0.186178900374612,0.0655155633190338,0.89,0
17685,28849.0,-1.7712051776067,1.90625355158631,-0.692414850604167,-1.45000177560563,2.92110168870451,3.26846511096597,0.508473200189022,-0.076761662086841,-0.308585047708929,0.531371587256704,-0.301151348421321,-0.27134725669591,-0.334763678409977,0.327367658548321,0.338419989994735,0.17682646331695,-0.995171774118639,0.134044304399921,-0.47639698560554,0.182559143459465,0.715688526263133,-0.536461277400446,-0.344696706498821,0.969222431167621,1.16267999445719,-0.372205029060625,0.0797359518798585,0.233760432487502,1.79,0
164156,116500.0,-0.192051538651775,1.09880276591517,-0.0122964991232085,-0.676402414197547,1.28117595724873,-0.647190280896028,1.1500507363118,-0.183488667154785,-0.480005541933768,-1.18118712334888,-0.820774546015816,0.0986303717689028,0.723053680998783,-1.0786592499039,-0.306508385291929,0.282100903442142,0.290051056286215,-0.177579828007484,0.0168821697794416,-0.0148175332114511,-0.261480067720934,-0.702277392135157,-0.0409026933827441,0.401636157172694,-0.507773278012597,0.111518587506874,0.111658524520397,0.197464559834207,1.79,0
135785,81398.0,-0.510726958688337,0.784118939965051,1.61926005742833,-0.0637280063822826,-0.287117704729965,-0.758774732446845,0.451502580177961,0.193061969425712,-0.337795428238772,-0.0810851888564736,1.10949018100106,-0.452431660116112,-2.26882523037728,0.787668860640012,0.373982663666288,0.437939741141469,-0.444706590688306,0.347687937191665,0.23993678986986,-0.0141116173185654,-0.180918981827968,-0.626206296357335,0.0394767375849129,0.455717245086081,-0.320912635740567,0.0482367235763236,0.243857056977153,0.109477186867794,8.99,0
49373,44029.0,1.36089322859113,-1.20607071321599,0.760650701131837,-1.42814867219351,-1.66826522422807,-0.256816146664695,-1.28129958481725,0.136673796424028,-1.89431602977369,1.55325120704548,1.53478867182229,-0.439248217974788,-0.432121988108515,0.0257750739772987,0.383645692619437,-0.3030682538198,0.575371807962774,0.0008079895241823,-0.386433796829339,-0.36192731782631,-0.272934288606256,-0.523902316918963,0.212974830096238,0.144259552386726,-0.0345528040430792,-0.409623751716723,0.0467125791476041,0.020102708198196,34.0,0
46498,42811.0,-1.63430741296334,0.632720342027846,1.95876136999435,0.0789015822050774,-0.844534977353977,0.298655193759028,0.311819092709089,0.628376444926435,-0.485546727167349,-0.803584829901094,0.519433646122576,0.266367374005467,-0.434104859549049,0.373414610418698,0.213639591938757,1.31732974227334,-1.12688942857438,1.15039688872469,-0.781105391577712,-0.213683983359805,0.22504284144124,0.375994548755325,-0.0809018812481943,-0.0392792213696239,0.411306609633056,-0.444288942483739,-0.11961687787982,-0.0464098904606934,144.0,0
25880,33808.0,-3.9580247018548,-6.33225646424669,-1.29701230327232,-0.934062735941032,-2.62012733232448,0.155855901984221,3.73213903766221,-0.514273519570945,-2.5809354081925,-0.114377834239503,-1.36236906588788,-1.00124031879788,1.33508182481684,-0.447634265654179,-1.01840685249719,-0.459566809863971,0.267150745011795,0.489453401669524,-0.761448610095813,3.53562796179498,0.902951090791273,0.0290900038167541,3.71091583355261,-0.288473697101481,0.437098876014944,-0.346861776831286,-0.159929053404955,0.383768469614513,1474.44,0
112627,72734.0,-0.764108543996362,1.31946692701073,1.7382122840179,0.97343785205942,-0.418211611013101,-0.314742416721092,0.144479731364001,0.407071884190692,-1.17179620404196,-0.455056079379922,0.270279005753358,0.585099459472775,0.933104228087136,0.499337077533247,1.9497554214065,-0.741793994845105,0.776912297164918,-0.753639500521178,1.24557162756703,0.109248933866876,-0.0932877225329007,-0.334119155162922,-0.017765164206038,0.429308232016129,-0.160130338549958,0.388421292826376,-0.0449903941558403,0.0163476816468676,2.67,0
84402,60289.0,-1.15235970823847,0.0391128382244271,1.39509733974228,0.304623361140279,1.03248678400467,0.0373632510749809,0.5478301184651,0.280413209538051,-0.41657267063618,-0.628371721038911,0.534569008475675,0.64344160077557,-0.645043837334067,0.215939533229202,-1.37426866864857,-0.260109556874136,-0.337423716472387,-0.188209583832726,-0.51479653135618,0.0768704347203746,0.108875420738922,0.131382962952376,-0.0089957251525026,-0.320344307336493,0.203434872361507,-0.489481808181715,0.0748643025493046,0.119731259477286,70.2,0
181411,124961.0,-1.1665377427071,-0.901480770599566,1.71116322399141,-1.89703250305172,0.379409360913541,-0.453137391045068,-0.401711694772043,0.20547995154347,-0.866961256835482,-0.261592660211421,-1.32965817977095,-1.45554996695901,-0.735264537613715,-0.362591675033684,0.132325524794351,1.3718478812293,0.0385044574503192,-1.06563693042768,0.734368248424766,0.427687815647521,0.0194965170380935,-0.480853721820448,0.048335243727362,0.413082181557726,0.393050968604326,-0.378186524198653,-0.022756817104015,0.0822992387899118,64.0,0
189466,128414.0,-1.15466251041442,0.919442171086408,0.557845777749918,-0.915656893551043,1.53438599158426,-0.129851905090885,1.10781023508565,-0.113285997961258,-0.313131014056785,-0.522404011026683,0.723634414265773,-0.331129382829258,-1.09080581235307,-0.892834075570203,-0.473443592077276,0.421554645684702,0.115209054825938,0.433417937934805,0.471697639731424,0.0348582297625708,-0.441766087615315,-1.04910837966015,-0.19014219736384,0.102365256834527,0.556463511053965,0.29181343008753,-0.181332165295051,-0.124896813101784,1.98,0
251661,155446.0,1.75937770813814,-1.8244709061543,-0.571678410879174,0.100684277519113,0.481851503761613,5.25678144606647,-2.39736379285753,1.4575208029556,1.19832642789086,0.60154307325913,-1.34586097444574,0.542135935539064,0.0669600604920572,-1.19691393304832,-1.32882330175959,-1.79149071820626,0.130777479119417,1.4171614655892,-1.06546215350429,-0.420945376455307,-0.191306542636933,0.183451675582413,0.162949762659996,0.68939670243989,-0.235823607875544,-0.461266370241869,0.163072541918764,-0.0034238121189108,100.0,0
70946,54084.0,-0.460077371137508,0.95083169056081,1.94297100116831,1.28192795676103,-0.0065693693541681,-0.223493638428537,0.648714110730465,0.0369696409097584,-0.521485413735764,-0.461081153314339,-0.0665421327258693,0.487838903089673,0.0407260267003008,-0.0389345343511262,0.0720340679938598,-1.23326206748296,0.730810891499242,-0.945272867595669,0.261546307397631,-0.009565894641424,-0.0219252139045754,0.142480795774901,-0.224668092415384,0.63626111586811,0.504891062118253,-0.209747711234177,0.0310065407369379,-0.0119749627833327,9.46,0
480,354.0,-0.687099302570821,0.790436270915636,2.24242432271365,2.40646163016605,0.359711754795171,0.279410289878938,0.103677151511258,0.399071184305469,-1.5187327616647,0.601268282242301,1.38977445144218,-0.1918927274936,-1.27907560001655,0.680096415708661,0.689691524612909,0.276206191009753,-0.0890122108842315,-0.0657719433477332,0.0798821723495131,0.0568705740168107,-0.146194338775118,-0.702302599396075,0.0880384486538265,0.138006040839989,-0.129552530218793,-0.141250330639071,-0.0113855026567034,-0.006343762762011,11.38,0
